52.784762,174.564615
52.793470,173.757670
52.802177,172.764593
52.810885,171.454631
52.819592,169.831143
52.828300,167.999511
52.837007,166.200381
52.845715,164.479744
52.854422,163.016033
52.863129,161.868823
52.871837,160.944244
52.880544,160.116407
52.889252,159.474089
52.897959,159.079412
52.906667,158.974412
52.915374,159.230947
52.924082,159.634439
52.932789,160.050668
52.941497,160.330323
52.950204,160.391773
52.958912,160.201115
52.967619,159.854767
52.976327,159.517781
52.985034,159.417226
52.993742,159.582622
53.002449,159.979205
53.011157,160.462095
53.019864,160.917594
53.028572,161.366937
53.037279,161.918457
53.045987,162.708319
53.054694,163.361983
53.063402,163.210514
53.072109,161.762090
53.080817,158.808695
53.089524,154.447329
53.098232,149.151637
53.106939,143.676141
53.115646,139.886585
53.124354,137.753645
53.133061,136.635202
53.141769,136.456025
53.150476,136.360230
53.159184,136.284066
53.167891,136.770710
53.176599,138.764981
53.185306,143.717232
53.194014,150.439622
53.202721,155.450708
53.211429,160.424967
53.220136,161.959335
53.228844,162.094344
53.237551,161.848401
53.246259,161.685960
53.254966,161.351953
53.263674,160.775100
53.272381,160.133574
53.281089,159.524539
53.289796,159.222557
53.298504,159.475010
53.307211,160.321089
53.315919,160.616764
53.324626,158.425347
53.333334,155.069336
53.342041,150.776866
53.350749,147.428548
53.359456,147.952483
53.368164,152.782550
53.376871,157.708708
53.385578,160.826843
53.394286,162.311846
53.402993,163.113778
53.411701,163.650042
53.420408,163.742906
53.429116,162.730550
53.437823,160.375731
53.446531,156.314566
53.455238,150.648786
53.463946,144.330314
53.472653,138.631707
53.481361,135.277096
53.490068,134.602435
53.498776,135.644663
53.507483,136.748725
53.516191,137.494114
53.524898,137.106922
53.533606,135.946932
53.542313,0.000000
53.551021,0.000000
53.559728,0.000000
53.568436,0.000000
53.577143,0.000000
53.585851,0.000000
53.594558,0.000000
53.603266,0.000000
53.611973,0.000000
53.620681,0.000000
53.629388,0.000000
53.638095,0.000000
53.646803,0.000000
53.655510,0.000000
53.664218,0.000000
53.672925,0.000000
53.681633,0.000000
53.690340,0.000000
53.699048,0.000000
53.707755,0.000000
53.716463,0.000000
53.725170,0.000000
53.733878,0.000000
53.742585,0.000000
53.751293,0.000000
53.760000,0.000000
53.768708,0.000000
53.777415,0.000000
53.786123,0.000000
53.794830,0.000000
53.803538,0.000000
53.812245,0.000000
53.820953,0.000000
53.829660,0.000000
53.838368,0.000000
53.847075,0.000000
53.855783,0.000000
53.864490,0.000000
53.873198,0.000000
53.881905,0.000000
53.890612,0.000000
53.899320,0.000000
53.908027,0.000000
53.916735,0.000000
53.925442,0.000000
53.934150,0.000000
53.942857,0.000000
53.951565,0.000000
53.960272,0.000000
53.968980,0.000000
53.977687,0.000000
53.986395,0.000000
53.995102,0.000000
54.003810,0.000000
54.012517,0.000000
54.021225,0.000000
54.029932,0.000000
54.038640,0.000000
54.047347,0.000000
54.056055,0.000000
54.064762,0.000000
54.073470,0.000000
54.082177,0.000000
54.090885,0.000000
54.099592,0.000000
54.108300,0.000000
54.117007,0.000000
54.125715,0.000000
54.134422,0.000000
54.143129,0.000000
54.151837,0.000000
54.160544,0.000000
54.169252,0.000000
54.177959,0.000000
54.186667,0.000000
54.195374,0.000000
54.204082,0.000000
54.212789,0.000000
54.221497,0.000000
54.230204,0.000000
54.238912,0.000000
54.247619,0.000000
54.256327,0.000000
54.265034,0.000000
54.273742,0.000000
54.282449,0.000000
54.291157,0.000000
54.299864,0.000000
54.308572,0.000000
54.317279,0.000000
54.325987,0.000000
54.334694,0.000000
54.343402,0.000000
54.352109,0.000000
54.360817,0.000000
54.369524,0.000000
54.378232,0.000000
54.386939,0.000000
54.395646,0.000000
54.404354,0.000000
54.413061,0.000000
54.421769,0.000000
54.430476,0.000000
54.439184,0.000000
54.447891,0.000000
54.456599,0.000000
54.465306,0.000000
54.474014,0.000000
54.482721,0.000000
54.491429,0.000000
54.500136,0.000000
54.508844,0.000000
54.517551,0.000000
54.526259,0.000000
54.534966,0.000000
54.543674,0.000000
54.552381,0.000000
54.561089,0.000000
54.569796,0.000000
54.578504,0.000000
54.587211,0.000000
54.595919,0.000000
54.604626,0.000000
54.613334,0.000000
54.622041,0.000000
54.630749,0.000000
54.639456,0.000000
54.648164,0.000000
54.656871,0.000000
54.665578,0.000000
54.674286,0.000000
54.682993,0.000000
54.691701,0.000000
54.700408,0.000000
54.709116,0.000000
54.717823,0.000000
54.726531,0.000000
54.735238,0.000000
54.743946,0.000000
54.752653,0.000000
54.761361,0.000000
54.770068,0.000000
54.778776,0.000000
54.787483,0.000000
54.796191,0.000000
54.804898,0.000000
54.813606,0.000000
54.822313,0.000000
54.831021,0.000000
54.839728,0.000000
54.848436,0.000000
54.857143,0.000000
54.865851,0.000000
54.874558,0.000000
54.883266,0.000000
54.891973,0.000000
54.900681,0.000000
54.909388,0.000000
54.918095,0.000000
54.926803,0.000000
54.935510,0.000000
54.944218,0.000000
54.952925,0.000000
54.961633,0.000000
54.970340,0.000000
54.979048,0.000000
54.987755,0.000000
54.996463,0.000000
55.005170,0.000000
55.013878,0.000000
55.022585,0.000000
55.031293,0.000000
55.040000,0.000000
55.048708,0.000000
55.057415,0.000000
55.066123,0.000000
55.074830,0.000000
55.083538,0.000000
55.092245,0.000000
55.100953,0.000000
55.109660,0.000000
55.118368,0.000000
55.127075,0.000000
55.135783,0.000000
55.144490,0.000000
55.153198,0.000000
55.161905,0.000000
55.170612,0.000000
55.179320,0.000000
55.188027,0.000000
55.196735,0.000000
55.205442,0.000000
55.214150,0.000000
55.222857,0.000000
55.231565,0.000000
55.240272,0.000000
55.248980,0.000000
55.257687,0.000000
55.266395,0.000000
55.275102,284.499013
55.283810,331.334135
55.292517,355.086837
55.301225,363.172715
55.309932,361.266543
55.318640,353.887734
55.327347,344.568864
55.336055,335.196690
55.344762,326.525784
55.353470,318.865631
55.362177,312.315579
55.370885,307.330253
55.379592,303.849019
55.388300,301.535026
55.397007,299.841084
55.405715,298.680148
55.414422,298.342267
55.423129,299.179310
55.431837,300.709345
55.440544,302.408383
55.449252,303.740124
55.457959,304.503165
55.466667,305.221904
55.475374,306.929252
55.484082,310.167225
55.492789,314.858807
55.501497,319.771048
55.510204,323.706819
55.518912,326.097983
55.527619,326.151723
55.536327,323.308154
55.545034,318.869404
55.553742,314.041720
55.562449,309.962690
55.571157,306.349705
55.579864,303.328023
55.588572,301.123745
55.597279,300.010878
55.605987,300.010506
55.614694,300.749058
55.623402,301.719362
55.632109,302.431006
55.640817,302.781628
55.649524,303.133092
55.658232,304.793179
55.666939,308.520079
55.675646,315.159350
55.684354,321.296060
55.693061,321.454266
55.701769,306.437308
55.710476,271.133124
55.719184,243.340836
55.727891,0.000000
55.736599,0.000000
55.745306,0.000000
55.754014,0.000000
55.762721,0.000000
55.771429,0.000000
55.780136,0.000000
55.788844,0.000000
55.797551,302.873080
55.806259,267.899204
55.814966,233.311764
55.823674,215.548964
55.832381,223.455197
55.841089,252.299368
55.849796,289.506793
55.858504,308.957870
55.867211,318.317023
55.875919,319.660074
55.884626,317.302221
55.893334,314.450414
55.902041,312.418805
55.910749,311.486527
55.919456,311.094870
55.928164,310.855147
55.936871,310.598980
55.945578,310.176292
55.954286,309.457703
55.962993,308.570642
55.971701,307.715067
55.980408,307.008439
55.989116,306.352309
55.997823,305.496309
56.006531,304.311385
56.015238,302.946915
56.023946,301.543258
56.032653,300.179980
56.041361,298.821846
56.050068,297.315966
56.058776,295.205277
56.067483,292.168843
56.076191,288.081780
56.084898,283.767584
56.093606,280.136096
56.102313,278.326205
56.111021,278.324586
56.119728,280.267877
56.128436,284.305033
56.137143,289.814918
56.145851,294.664549
56.154558,296.911871
56.163266,296.353202
56.171973,293.638782
56.180681,290.200390
56.189388,286.973461
56.198095,284.642013
56.206803,283.401673
56.215510,282.944125
56.224218,282.931220
56.232925,283.178540
56.241633,283.588950
56.250340,284.087192
56.259048,284.571730
56.267755,285.383077
56.276463,287.362317
56.285170,292.005971
56.293878,300.122833
56.302585,312.650143
56.311293,327.621225
56.320000,339.613892
56.328708,338.812783
56.337415,326.510538
56.346123,308.647390
56.354830,294.094355
56.363538,283.396605
56.372245,281.934880
56.380953,284.054579
56.389660,286.569517
56.398368,0.000000
56.407075,0.000000
56.415783,0.000000
56.424490,0.000000
56.433198,0.000000
56.441905,0.000000
56.450612,0.000000
56.459320,0.000000
56.468027,0.000000
56.476735,0.000000
56.485442,0.000000
56.494150,0.000000
56.502857,223.998514
56.511565,231.636727
56.520272,240.837957
56.528980,251.163830
56.537687,259.103810
56.546395,263.672895
56.555102,264.596132
56.563810,262.841791
56.572517,259.782235
56.581225,256.623031
56.589932,253.889074
56.598640,251.917558
56.607347,250.889152
56.616055,250.736652
56.624762,251.152180
56.633470,251.928548
56.642177,252.909902
56.650885,253.852928
56.659592,254.382290
56.668300,254.101479
56.677007,252.932497
56.685715,251.432902
56.694422,250.479961
56.703129,251.256091
56.711837,252.954262
56.720544,254.893696
56.729252,255.574953
56.737959,254.703620
56.746667,252.056215
56.755374,248.938416
56.764082,246.348988
56.772789,243.809502
56.781497,240.181530
56.790204,234.121382
56.798912,227.381400
56.807619,218.294550
56.816327,210.213339
56.825034,206.600509
56.833742,207.706750
56.842449,213.546814
56.851157,222.269701
56.859864,230.049224
56.868572,234.027084
56.877279,234.789662
56.885987,232.884462
56.894694,229.317627
56.903402,224.961773
56.912109,220.029967
56.920817,214.251973
56.929524,209.242127
56.938232,204.783204
56.946939,202.592533
56.955646,201.961039
56.964354,202.666981
56.973061,204.355417
56.981769,206.840712
56.990476,210.123326
56.999184,214.399962
57.007891,219.614206
57.016599,224.612747
57.025306,227.962688
57.034014,229.342550
57.042721,228.600583
57.051429,226.763857
57.060136,225.087799
57.068844,224.639624
57.077551,225.252309
57.086259,226.181348
57.094966,226.697457
57.103674,227.050510
57.112381,227.687302
57.121089,227.804905
57.129796,226.044134
57.138504,221.616831
57.147211,215.845720
57.155919,210.760667
57.164626,211.624471
57.173334,218.015704
57.182041,230.175778
57.190749,245.736906
57.199456,261.164378
57.208164,271.847774
57.216871,274.462383
57.225578,272.148404
57.234286,266.746418
57.242993,261.068871
57.251701,256.301155
57.260408,253.603268
57.269116,252.682315
57.277823,252.419943
57.286531,252.096417
57.295238,251.413410
57.303946,250.315559
57.312653,249.082934
57.321361,247.874354
57.330068,246.808188
57.338776,245.845657
57.347483,244.753951
57.356191,243.584602
57.364898,242.644100
57.373606,242.350759
57.382313,242.673997
57.391021,243.214268
57.399728,243.716004
57.408436,243.810377
57.417143,242.969476
57.425851,241.258537
57.434558,238.990474
57.443266,236.475578
57.451973,233.694587
57.460681,230.805523
57.469388,227.912921
57.478095,225.369941
57.486803,223.215275
57.495510,221.437478
57.504218,219.904179
57.512925,218.576717
57.521633,217.583526
57.530340,216.985423
57.539048,216.824230
57.547755,216.733804
57.556463,215.997864
57.565170,213.173345
57.573878,208.136602
57.582585,200.811610
57.591293,192.208803
